# Pathway	R1-1	R1-2	R1-3	R1-4	R1-5	R2-1	R2-2	R2-3	R2-4	R2-5	R3-1	R3-2	R3-3	R3-4	R3-5	R4-1	R4-2	R4-3	R4-4	R4-5	R5-1	R5-2	R5-3	R5-4	R5-5	R6-1	R6-2	R6-3	R6-4	R6-5	S1-1	S1-2	S1-3	S1-4	S1-5	S2-1	S2-2	S2-3	S2-4	S2-5	S3-1	S3-2	S3-3	S3-4	S3-5	S4-1	S4-2	S4-3	S4-4	S4-5	S5-1	S5-2	S5-3	S5-4	S5-5	S6-1	S6-2	S6-3	S6-4	S6-5
PWY-5695: inosine 5'-phosphate degradation|unclassified	2571.2464200900	2787.9919645242	2337.8566700737	2597.2269849374	2326.3529906058	2727.8971758589	1766.5706791707	2320.6917337176	1696.5226632361	1779.3179023495	2482.1447644946	2780.6977790695	2386.0222393001	2608.6677363158	2858.4023916759	2842.1205966103	2887.7175653096	3252.1450208643	2556.4333629214	2796.0959930815	2307.4173844166	2441.8647568937	2992.2679615043	2498.3489095127	2973.3131858546	2618.7699297091	3224.8913349835	2744.4534798409	3184.8299496232	3066.3063195531	3211.9027720712	3372.9265131043	2959.0853869882	3350.1331899433	2892.7939761073	3093.4980332237	2984.4821328353	2820.0723071144	2979.6052227942	2857.9648020569	2984.3003383946	3668.9842181987	4150.2077207103	2869.2544140558	5313.3207248149	3208.7821449366	3065.1855576706	3092.1651625337	3392.6086405045	2973.1638079397	4427.0846097043	2754.9842532628	3121.8795518193	3365.9056206187	2875.0257627026	3572.7100801213	3253.9613247474	2657.0962919978	3242.4103033350	3291.4436071180
PWY-5705: allantoin degradation to glyoxylate III	38.7899688455	53.0437572209	28.8990984580	35.7027314685	53.9438788948	59.1141022091	25.2688996957	123.3950023289	40.4511398504	59.6830610250	30.2767795336	32.3368569339	34.3716209268	27.1650459027	15.6433532218	24.0301518646	10.3964382677	28.6957373413	42.4969734915	41.3882759967	67.1821042695	46.0094989237	14.5378301173	39.0747211011	27.4959326134	47.2101015183	53.4585590930	31.7233097985	32.6191680474	50.6215683864	26.1839071782	8.5178977520	25.9476204555	5.0259917774	16.1067482861	32.6171284052	10.9838569527	10.6224411335	16.3823864285	8.4150541315	15.0047460325	16.7411099872	29.4868253351	6.7359051426	21.0234292778	16.0718186653	9.4081150375	4.1952806734	33.6812678682	18.7671055797	41.1230122145	0	14.6006233634	16.6877935210	18.7910853485	15.6309097197	33.4162788078	26.3554704022	14.2271887155	14.8519205729
PWY-5705: allantoin degradation to glyoxylate III|g__Klebsiella.s__Klebsiella_grimontii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.9095640506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-5705: allantoin degradation to glyoxylate III|g__Klebsiella.s__Klebsiella_michiganensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.6041639473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-5705: allantoin degradation to glyoxylate III|unclassified	38.3339839140	52.7687734023	28.7046660489	35.4196552285	53.3699364091	35.3181131504	25.1381398644	23.7289725106	40.0811225356	58.1656515306	30.1408442797	32.1223078126	34.2196664728	27.0075740359	15.6315459365	23.9921405308	10.3931434841	28.6815754156	42.4125532843	41.2222467485	21.8045745165	45.4710197683	14.5169035847	38.5818813987	27.4239315707	46.9716003713	31.2062663502	31.5586490788	32.5019842639	50.3833897244	26.1417652225	8.5178977520	25.9476204555	5.0256883485	16.1067482861	32.6013768245	10.9819223903	10.6224411335	16.3728911415	8.4150541315	15.0026980949	16.7411099872	29.4868253351	6.7359051426	21.0234292778	16.0672741174	9.4081150375	4.1952806734	33.6812678682	18.7671055797	41.1046632478	0	14.5972033268	16.6801518456	18.7910853485	15.6252326305	33.4035881279	26.3554704022	14.2271887155	14.8519205729
PWY-5723: Rubisco shunt	1102.6576360719	1071.4835730706	920.4855173041	960.5453683428	953.1271436717	959.5310988212	580.2091232613	1484.3505587491	634.7724484600	1014.1611347650	734.9672290312	878.1876912353	919.1520829340	749.1817150107	733.9673034043	896.8640209002	704.6040182345	757.0593074563	850.6555359813	805.3038827133	1486.0013324826	1263.0921021463	1349.4056860959	1409.8563050790	1097.2457562631	1081.3221121741	1180.1159099940	1169.6694478517	1159.6669287483	1096.0533660977	591.1172194975	571.5062345618	579.0474435140	616.7803300560	420.1066861588	463.1417306661	443.6289630509	442.8377482397	478.2351550658	392.2624473025	547.3102567185	488.2963852198	696.7038440473	472.8098378819	940.6828199958	576.4388019333	551.2081924042	503.8518412742	731.7598297850	489.9049110096	939.5855686454	681.3470796790	646.9742915741	569.8765291860	537.1986815343	757.1750879920	742.7890708116	562.7862797824	676.8857201926	632.6018412560
PWY-5723: Rubisco shunt|g__Bradyrhizobium.s__Bradyrhizobium_diazoefficiens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.5910501553	5.6699717977	3.0596405186	3.7573883042	7.1556151961	8.1293046479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.1156419308	0	0	3.5183699508	0	0	0	0	0	0
PWY-5723: Rubisco shunt|g__Bradyrhizobium.s__Bradyrhizobium_japonicum	26.2039852403	25.2369063434	15.0562733588	13.2647407034	18.6902300259	16.7464136807	9.4710247546	30.0273284281	4.3323692866	9.9544077639	8.5876921184	8.8593325141	9.2297527189	8.4057639578	0	8.5232929599	7.2558793795	4.4010053414	3.6745685887	4.9688979412	9.6961021446	20.9436196952	23.2207324726	35.1964081331	6.0833020986	14.6611187395	16.6512631736	20.4066487823	19.1567232214	9.8615386620	0	0	0	3.9108142236	0	0	0	6.5240821664	0	0	0	0	0	0	0	0	0	0	13.0585145424	0	4.1182932383	7.4547692424	0	3.3693053348	0	7.7752329792	10.0238359977	4.6331459065	0	9.4755763427
PWY-5723: Rubisco shunt|g__Bradyrhizobium.s__Bradyrhizobium_ottawaense	19.1292257115	26.2156819958	14.6975585920	16.2145485687	12.6731016461	18.5665917209	7.6775895425	22.5654228174	0	7.5120958135	9.4462820125	16.5850950634	14.2218588110	16.9838528295	6.2446012643	15.6106293231	10.7958513400	13.1037752403	13.7921655336	20.8480672260	21.6299257323	24.2377698901	27.1639898624	33.5390775544	26.7730253946	30.9111004677	25.2312397031	20.5392075748	31.9314095299	30.6851213295	0	6.3623210371	8.1589851482	0	0	0	0	1.4070285430	0	0	0	0	0	0	0	0	0	12.5289026713	15.0942246743	0	12.0719691525	0	0	8.8012902782	0	7.3793661805	20.4853630830	7.7817515995	18.8666810052	0
PWY-5723: Rubisco shunt|g__Bradyrhizobium.s__Bradyrhizobium_shewense	18.3749591334	9.8112524384	5.0200925274	9.2488701382	6.2212363556	11.9155917610	7.4159947042	22.0277589699	5.0935590387	8.0090907642	0	5.2882494386	4.2100812784	5.3130358570	3.7816694521	5.4229860045	1.9459453608	6.3192431252	0	0	11.3881604371	16.7446298655	12.7557043624	14.1155684190	6.6459248154	11.7477235914	10.2790819757	10.7229040201	11.8112145058	14.2417204398	0	3.6366335485	0	0	0	0	0	4.4561144739	0	0	0	0	0	0	0	0	0	0	3.7382123579	0	0	4.0739991766	0	4.3637741650	0	5.5299684530	0	0	0	4.8390473251
PWY-5723: Rubisco shunt|g__Bradyrhizobium.s__Bradyrhizobium_sp_S23321	0	0	0	0	0	0	0	10.5695354654	0	0	0	0	6.9978641689	0	0	0	0	0	0	0	5.3392931199	7.0586452935	0	17.1718209295	8.5281383048	16.3413729276	9.3750407118	8.2383360930	5.2126837846	6.7632127475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-5723: Rubisco shunt|g__Burkholderia.s__Burkholderia_sp_WP9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.1594270900	0	0	3.4908036549	0	4.9230220453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-5723: Rubisco shunt|g__Enterobacter.s__Enterobacter_mori	0	0	5.1495663199	0	0	0	0	12.5360901968	0	8.9092758552	0	0	0	0	0	0	0	0	0	0	8.9306081989	0	0	0	5.0500501414	0	0	0	0	7.1518260840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-5723: Rubisco shunt|g__Klebsiella.s__Klebsiella_grimontii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.9729128704	2.5112160837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-5723: Rubisco shunt|g__Klebsiella.s__Klebsiella_variicola	46.3110312650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.2101653184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-5723: Rubisco shunt|g__Lelliottia.s__Lelliottia_nimipressuralis	0	0	0	0	0	3.6024785490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.8905235139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-5723: Rubisco shunt|g__Metakosakonia.s__Kluyvera_intestini	0	0	0	0	0	0	0	0	0	3.5952496727	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6423846979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-5723: Rubisco shunt|g__Pantoea.s__Pantoea_sesami	0	0	15.2639347581	0	22.4745538758	11.8051641318	58.2131957209	134.4691743056	17.3939369576	15.6019174549	0	0	151.2204214637	37.8114700635	0	30.3394968500	0	17.7365315509	0	21.1748561180	271.2872623999	47.1858668291	53.2004933115	48.2056717844	20.6442885655	71.0100618926	0	0	8.0341245669	9.5972839830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-5723: Rubisco shunt|g__Paraburkholderia.s__Paraburkholderia_caledonica	0	0	0	0	0	0	0	3.9962658391	0	9.3073270514	0	0	0	0	0	0	0	0	0	0	4.7085136325	0	1.5138593613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-5723: Rubisco shunt|g__Paraburkholderia.s__Paraburkholderia_caribensis	0	0	0	0	0	0	0	16.5447923400	0	0	0	0	0	0	0	0	0	0	0	0	12.9175564241	0	0	16.3783045469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-5723: Rubisco shunt|g__Paraburkholderia.s__Paraburkholderia_graminis	0	0	0	0	0	0	0	16.8506113696	0	30.1588165451	0	0	0	0	0	0	0	0	0	0	11.5445125668	0	14.4848761356	0	0	4.0451680441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-5723: Rubisco shunt|g__Paraburkholderia.s__Paraburkholderia_sediminicola	4.1941674579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2282007411	0	3.2742951346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-5723: Rubisco shunt|g__Paraburkholderia.s__Paraburkholderia_terricola	6.9613534924	0	0	0	0	0	0	2.3354646958	0	2.0082961759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-5723: Rubisco shunt|g__Rhizobium.s__Rhizobium_tropici	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.8602577367	5.2831144574	0	4.9123750816	0	5.5578241047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-5723: Rubisco shunt|g__Variovorax.s__Variovorax_paradoxus	0	0	0	0	0	0	0	22.9255368166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.0247956527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-5723: Rubisco shunt|unclassified	589.7257999083	771.7185029868	560.6834120760	604.6482876492	752.6181230126	650.1937747930	367.4437921262	709.3666256890	537.2442973958	610.0525040249	510.5859325433	675.2047035119	628.5921332746	534.2603026181	575.3440626264	552.8286845925	509.0659439680	563.3300948344	646.3337033720	576.9914347664	713.8794062246	824.7015468953	762.9863996191	757.6498148001	719.1201469338	593.7360203818	806.0566424824	733.1496960629	854.1680192280	716.8762815364	460.5648869110	481.7279174049	498.4922064909	511.7496886184	364.0267763601	419.2000717372	397.5594358870	384.8938528757	429.6021008143	343.8961958723	513.1718847313	409.4004858494	599.9109035107	433.9931805215	824.1564971520	486.5914246610	495.3314236047	431.6366428730	544.0356261244	435.4112267042	744.6970420772	566.4174225368	510.5587158904	505.8179170443	481.1768996774	694.2202223842	625.7123064429	463.1560981838	446.7777810867	541.2079371460
PWY-5724: superpathway of atrazine degradation	28.3641905163	19.3988917977	12.1735900904	14.4895809936	20.2803894270	29.1061651268	9.1469320857	51.1207775402	0	30.3049398548	10.1995752661	9.3009547004	11.9142681171	11.8046259358	10.5632664519	8.7770838904	15.7622008972	14.0326729711	12.3356473023	10.4048157581	27.0578517013	23.8342616315	32.9606506638	32.4288366071	45.0133881105	25.2541800641	18.0041987708	15.0988258365	35.1089803959	33.0233896937	9.9103087027	4.7769742470	0	10.3497018869	5.3984411982	8.0975979095	8.5450441255	15.7889981934	8.1696545937	10.9773274945	13.6543833663	6.6556542110	8.5572153234	9.3310428670	13.9649821887	12.9182591748	15.5474443742	14.6842342617	13.5032838590	4.8291112417	17.3668082111	7.6854163671	18.3289137335	0	11.6215884170	0	9.2719240446	0	0	9.0668259683
PWY-5724: superpathway of atrazine degradation|unclassified	19.1010998904	19.2525258407	12.1735900904	14.3149264852	20.0980933511	14.5023422626	9.1469320857	24.1607024617	0	13.4362866196	10.1995752661	9.3009547004	11.7945203644	11.8046259358	10.5632664519	8.0877818965	14.6748449530	14.0326729711	11.5671527696	10.4048157581	8.4443944071	6.1109920449	10.9771238294	17.5219077792	23.3567842131	17.8190463743	18.0041987708	15.0004107587	35.1089803959	12.3957654038	9.9103087027	4.7769742470	0	10.3497018869	5.3984411982	8.0975979095	8.5450441255	15.7889981934	8.1696545937	10.9773274945	13.6543833663	6.6556542110	8.5572153234	9.3310428670	13.9649821887	12.9182591748	15.5474443742	14.6842342617	13.5032838590	4.8291112417	17.3668082111	7.6854163671	18.3289137335	0	11.6215884170	0	9.2719240446	0	0	9.0668259683
PWY-5741: ethylmalonyl-CoA pathway	56.3224502192	43.1718350737	47.7590874510	51.7356918934	50.9895127184	56.5365112207	29.5508444760	48.2976500090	29.1836763010	34.4828880292	51.4675422235	66.7143789293	47.8658251558	49.0473695802	70.2491879989	71.7748728538	49.2547821404	64.0821160877	80.3962077070	66.4012939548	56.6971049338	48.6979864346	48.4044200425	60.0042022520	71.6790044827	48.0405834607	82.9469853955	39.3239809929	64.9726747768	75.6835663600	45.1778663036	58.5447866683	41.5249890342	40.4917044758	50.9523378892	65.7686020199	34.4485465594	23.7741446885	47.6180382981	31.2242695556	68.8208930907	74.0154263719	81.3773299824	45.2161261419	81.8374978923	62.5387869859	34.6544444397	38.1250754000	65.8154092989	33.5904641709	63.3518359830	30.3965550810	39.1988714415	35.6659113401	33.0260512281	59.1389497180	40.2313075917	49.4391097406	62.2510436966	67.7370772052
PWY-5741: ethylmalonyl-CoA pathway|unclassified	45.1011105384	26.1564580566	39.4458431860	28.8221416853	44.0261142991	53.0428140192	25.2591483813	31.8304375077	29.0449744562	15.9689722368	51.2655277683	50.8379917065	46.8588371700	35.5220460429	65.1442798702	49.4730898471	48.8389725552	63.3521766381	56.6248858875	52.7181491988	41.3003835519	31.9595678581	41.3016794152	41.8933759133	53.6082422860	38.4345147857	50.5937733976	33.2958331701	40.3748215383	45.0779883900	45.0421270115	58.2809897371	41.3947120654	34.1359181778	50.6191758661	53.1152782838	34.3999237636	23.7659765743	47.3498351348	31.0960199786	68.2960043317	73.8967034984	81.0535049233	45.1334489217	81.1310736713	62.1543846004	34.6343388015	37.9290535989	60.2990797571	33.3803499440	62.8021206445	30.2933325412	26.6749918329	35.5228851044	32.9957606418	58.9404700510	37.2072594691	49.3461399098	59.3701012274	67.0671385630
PWY-5742: L-arginine degradation IX (arginine:pyruvate transaminase pathway)	0	0	0	0	0	0	4.1610591221	0	0	0	0	0	0	7.9665543139	0	7.0672123989	0	0	8.4105927924	0	3.3146852969	0	5.5433622386	3.2121024884	0	0	0	0	0	0	0	3.0829049893	0	0	0	0	10.0772200449	0	9.2208541984	0	6.5840771705	6.1076719539	5.0400399652	5.9561385679	0	5.5831277999	0	7.1161533885	0	6.3331004335	0	7.5680515492	0	0	0	0	0	0	0	0
PWY-5742: L-arginine degradation IX (arginine:pyruvate transaminase pathway)|unclassified	0	0	0	0	0	0	4.0568387492	0	0	0	0	0	0	7.6229023153	0	7.0003437921	0	0	8.1876894082	0	3.2212359109	0	5.4603124294	3.1265416992	0	0	0	0	0	0	0	3.0829049893	0	0	0	0	10.0772200449	0	9.2208541984	0	6.5840771705	6.1076719539	5.0400399652	5.9561385679	0	5.5831277999	0	7.1161533885	0	6.3331004335	0	7.5680515492	0	0	0	0	0	0	0	0
PWY-5743: 3-hydroxypropanoate cycle	0	0	21.8888305316	0	0	15.9890899242	0	0	0	31.8323773084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.8921552411	0	24.6755846865	0	28.4863444552	0	0	20.4916142043	13.9458513550	0	0	0	0	0	0	0	0	0	0	31.4333581741	0	0	0	0	33.2691441559	0	0	0	0
PWY-5743: 3-hydroxypropanoate cycle|unclassified	0	0	19.8902228170	0	0	15.5238751414	0	0	0	29.9888957343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.8790488637	0	24.6452196215	0	28.4656167381	0	0	20.4751556187	13.9345513946	0	0	0	0	0	0	0	0	0	0	31.3861970478	0	0	0	0	33.2201845797	0	0	0	0
PWY-5747: 2-methylcitrate cycle II	175.5779314665	169.1813615471	91.8381737297	111.1289997674	82.1035766089	164.7935607617	133.8911135121	156.7701306325	100.2993666207	123.3455855298	67.7340748257	86.7006796696	134.8934477280	63.8714369886	65.7685238303	122.0247872553	50.6684090985	95.8964171012	82.7556841303	95.2871343242	189.8590407736	133.5545556765	73.2313808113	134.4817491029	108.2208148710	69.4807301159	151.2319952970	99.0991772938	147.6024354581	143.0781736137	107.1523260786	27.3713530778	52.1840828200	131.9685127757	79.7365159915	87.2221622189	65.6688591064	58.5105652314	87.4179064080	123.8440816119	72.3047088821	70.2745548903	121.9572491534	65.3008748726	85.1127848351	106.8771187422	61.3915142521	64.8567835356	114.1381422941	56.8891448454	136.1605410052	71.6645220760	66.3483630628	96.5575145470	123.2990933929	60.2463296806	111.8421311950	92.2364114280	120.9641734320	27.3338607546
PWY-5747: 2-methylcitrate cycle II|unclassified	133.3160767505	127.1565968896	51.4455914222	96.3625717206	72.5324066547	87.6174294600	100.2331569711	105.0530926462	70.3237954476	87.6602752768	63.7420629873	78.9899336508	111.0144731043	59.1957770575	44.9911048176	96.0003858435	47.3940994504	82.3468837745	74.5813241346	84.2476497807	125.7110244933	116.2668847453	64.9385229354	107.0650663683	95.9641354863	43.4587649466	134.7738888519	74.2418808618	114.8014869777	123.7430764139	94.0062075268	26.0101048919	47.9070278880	118.4960549661	73.2667943668	82.3159181567	58.9476080710	56.8945219399	81.4284027718	109.6645549219	61.5227538708	68.3569305342	113.5241189739	58.2486789166	76.1100434061	66.2885659710	54.7626278778	53.7507176569	91.3555803480	54.5096311278	120.4161187873	66.7854411250	63.9205052836	91.2359346358	106.9104300121	57.1734161808	101.4719245635	82.7942913021	109.8231877873	26.8395346408
PWY-5749: itaconate degradation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6653759659	0	0	0
PWY-5749: itaconate degradation|unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6653759659	0	0	0
PWY-5823: superpathway of CDP-glucose-derived O-antigen building blocks biosynthesis	0	0	0	0	0	0	19.1440501853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.0919887252	0	0	0	6.8250564523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-5823: superpathway of CDP-glucose-derived O-antigen building blocks biosynthesis|unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.5098604227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-5837: 2-carboxy-1,4-naphthoquinol biosynthesis	188.9040799522	111.1569169591	152.0798642372	137.5470434529	154.8946405465	197.1496822058	130.2706600870	384.5798939608	90.9954078350	170.1680996528	78.9080668670	119.7489146315	249.4576238165	133.3840349033	113.6204658909	150.0394656753	108.4716200334	219.6523470616	139.6602304195	213.0919581578	491.1119250806	213.7771387064	205.4527532087	180.0312395610	228.8482318132	208.2739550373	143.2290854230	172.0932658141	136.3135082144	129.3481179493	112.7848466993	95.1752803899	76.4761565590	82.6753823793	89.3440283641	53.2763771328	65.1533627295	92.7996522603	96.3731545138	71.8902877026	128.5509576957	138.4301624424	148.5822343660	110.9478196323	191.4234235008	144.5503841619	122.1527817625	111.9257697061	102.1146267688	140.6000554004	120.2057757327	93.4508691385	98.2528837330	101.0449199097	108.2660675240	91.8951973999	76.9001934577	83.0842702266	112.0728334744	106.0971333942
PWY-5837: 2-carboxy-1,4-naphthoquinol biosynthesis|g__Klebsiella.s__Klebsiella_variicola	32.1439426567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.1349639524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-5837: 2-carboxy-1,4-naphthoquinol biosynthesis|g__Microbacterium.s__Microbacterium_azadirachtae	0	0	0	0	0	0	0	42.6068849231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-5837: 2-carboxy-1,4-naphthoquinol biosynthesis|g__Pantoea.s__Pantoea_sesami	0	0	16.7987610778	0	14.8127641079	0	35.8034676092	79.1824711903	10.6072611241	13.7408885650	0	0	82.0919950355	15.7500356219	0	19.6788630701	0	13.7496648545	0	13.3649228086	186.2529493958	29.9422266269	34.1484617621	33.4201922155	14.1748144364	50.4067784606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-5837: 2-carboxy-1,4-naphthoquinol biosynthesis|unclassified	95.2682218121	95.5238821947	72.7391056197	134.8211563621	98.1828169611	140.5155267224	57.7786108963	84.2490637924	55.0223894581	78.5097881972	78.6267208824	117.3232693682	90.0006003327	92.6631604640	110.5446141801	121.6476299004	108.3804560994	180.3114332282	117.3984509236	175.0105038143	81.1965471220	131.5022455127	116.7419813889	105.8678123608	137.0102142900	89.7719462838	138.3565587991	127.8544339954	134.0237995893	124.9751307148	112.7848466993	95.1752803899	76.4761565590	82.6753823793	89.3440283641	53.2763771328	65.1533627295	92.7996522603	93.1447929138	71.8902877026	128.5410771458	138.4301624424	148.5822343660	110.9478196323	191.4140676454	144.5503841619	122.1527817625	111.9106358806	102.1146267688	140.6000554004	120.2057757327	93.4508691385	98.2528837330	101.0449199097	108.2660675240	91.8951973999	76.9001934577	83.0842702266	111.7069006907	106.0971333942
PWY-5838: superpathway of menaquinol-8 biosynthesis I	396.3173420350	260.9787677586	311.9372945475	312.2478435983	332.4416393472	383.3798100998	274.8199753757	709.2645075090	206.1179055531	296.5534599281	209.6138972417	277.9059051734	530.6988372374	317.2304940533	285.3890034267	345.4770354985	273.5683876055	465.4585432557	311.4527516733	470.7075694428	790.1696894884	416.9829265735	437.1638638385	385.1244992429	447.7284493415	441.7070334918	335.2198741570	366.2690175304	309.2962128430	321.7321822867	272.0651896541	237.0658287770	197.9227711757	216.2326951714	229.2936103014	152.3816379154	176.3333981771	230.2161119130	237.7630909836	195.9999728284	316.0110824710	351.1767021376	373.5462999009	269.8694393215	485.1456025961	334.5539540579	295.9351014227	275.2567816737	259.8470703860	338.3766119199	321.6400270972	234.4523743374	259.7109093173	259.8152867373	267.7793232465	242.3087734000	208.9724624778	214.4511073198	288.8561959881	261.3151163955
PWY-5838: superpathway of menaquinol-8 biosynthesis I|g__Klebsiella.s__Klebsiella_variicola	35.4437697615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.0048845234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-5838: superpathway of menaquinol-8 biosynthesis I|g__Pantoea.s__Pantoea_sesami	0	0	17.5127126295	0	13.9891159079	0	32.3091245930	87.7511415839	12.2696857084	11.3874984842	0	0	89.5775585565	24.7176695027	0	17.8605257512	0	12.5739398219	0	14.6380431361	184.7863975713	33.5696922888	38.3912891642	39.6295751165	16.3447057999	58.5628098859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-5838: superpathway of menaquinol-8 biosynthesis I|unclassified	227.8893260031	233.2862439029	179.8847133307	302.7448183261	230.7936561004	296.9208754882	143.0229668063	218.5470314283	133.7854301309	169.6799413372	207.0293694483	273.0303212388	231.2640936933	230.3239122116	277.3770483309	287.3224331671	268.4144191361	402.2019685948	267.7434526058	393.8104903478	193.3913124700	274.2304087977	280.3328037223	247.0258158834	303.9498072073	226.6065714138	326.1297294068	290.5807897723	301.2137393595	310.1151170422	272.0311070906	237.0658287770	197.9123473906	216.2147994369	229.2936103014	152.3754409915	176.3284249219	230.1948767086	231.9775404323	195.9876876095	315.9936671551	351.1594392122	373.5102957473	269.8533543924	485.1135102329	334.5405298087	295.9159282090	275.2300843333	259.7994117892	338.3457642919	321.5617444933	234.4288491568	259.7109093173	259.7815735673	267.7482167156	242.3087734000	208.9241811035	214.4347525765	288.0672253899	261.2614366650
