# Pathway	R1-1	R1-2	R1-3	R1-4	R1-5	R2-1	R2-2	R2-3	R2-4	R2-5	R3-1	R3-2	R3-3	R3-4	R3-5	R4-1	R4-2	R4-3	R4-4	R4-5	R5-1	R5-2	R5-3	R5-4	R5-5	R6-1	R6-2	R6-3	R6-4	R6-5	S1-1	S1-2	S1-3	S1-4	S1-5	S2-1	S2-2	S2-3	S2-4	S2-5	S3-1	S3-2	S3-3	S3-4	S3-5	S4-1	S4-2	S4-3	S4-4	S4-5	S5-1	S5-2	S5-3	S5-4	S5-5	S6-1	S6-2	S6-3	S6-4	S6-5
ko00400|g__Streptomyces.s__Streptomyces_sp_TLI_235	0	0	0	0	0	0	0	0	0	0	0	0.2418012993	0.1342743427	0	0	0	0	0	0	0	0	0	0	0	0	0.3048661082	0.0805780129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00400|g__Tardiphaga.s__Tardiphaga_robiniae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5164044480	0	0	0	0
ko00400|g__Variovorax.s__Variovorax_boronicumulans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9124471006	2.9322833852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00400|g__Variovorax.s__Variovorax_paradoxus	6.3190056585	1.8061335741	2.4518305484	3.4412252661	1.1740790802	3.2457268629	2.0977265467	19.6177721663	1.4994785289	9.9965813432	0.3305130255	1.9281591631	0.7783111655	0.3617707706	0	1.0700988782	0	0	0.4988361199	0.7271759228	7.8309830893	3.1549816529	0.9134728375	8.9314512852	1.3831356593	9.6535895026	5.3797346954	2.5623735721	4.9021307521	3.2950641918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7294112532	0
ko00400|g__Yokenella.s__Yokenella_regensburgei	0.7933378805	0	0.2387160989	0	0.0994596028	0.3715870630	0.0331532009	0.9830550624	0.0367391302	0.5369793695	0	0	0	0	0	0	0	0.0842087355	0	0.1061120543	0.1805642293	0.0343902607	0	0.2111605531	0	0	0	0.2466510719	0.1348268276	0.0810876007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00400|unclassified	336.8492509057	332.3268161324	285.5923388308	307.4790119993	298.6054806278	338.2580828785	195.1681581467	348.9363755594	191.8227228806	271.0782159854	242.0105030614	299.0249642574	253.4278731580	271.0877408626	266.8360386963	253.4123771925	265.0765192015	307.2132692392	257.0835879030	315.1274173263	326.5190559114	321.6213928134	374.9077635854	379.4387727000	331.6739031568	367.9732702980	376.3702121755	320.3018513314	399.8020402346	347.4380007277	278.7484906520	274.6843685165	223.4352526656	279.7130574826	225.0927092643	264.7287040828	249.6686474704	247.5499087620	248.8703598319	251.2059403978	209.8742923551	265.2436729497	329.8232648576	204.7416547084	381.7295364304	231.4029838366	239.9274093233	228.9559131168	279.7214191798	226.4406649804	379.2683140531	245.6611011613	279.6944659583	298.5315379509	277.5938965382	311.0685706094	308.1590871342	236.0961802151	292.2914778719	297.9356606358
ko00401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182.6120718945	0	119.2890264849	0	0	130.6154123211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.4490797676	75.1523230110	0	0	0	0	78.5209358213	0	0	0	0	0	0
ko00401|unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84.2524136866	0	94.8597818122	0	0	98.5265472631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.8521674989	70.2908279319	0	0	0	0	74.9660191298	0	0	0	0	0	0
ko00410	465.2825293284	373.0475784980	356.6264837768	350.5198304339	372.7697120839	422.5419500044	249.3639390530	658.7601949087	242.4646277370	455.7852364677	256.3367363514	339.0113962524	309.7445535458	318.4967825090	280.1084143484	276.5528398965	288.6732970272	306.7548949633	281.0939722287	350.4866484190	597.4602917927	425.5530436549	483.0650043373	572.4581740840	383.0058903979	477.4804010347	422.9704849912	388.2947702211	432.5820315277	408.2588244869	232.4558635182	248.0206674268	205.4796630042	258.8933437358	186.8933127156	223.5597192278	210.3469528023	204.8923956550	215.8442415638	217.2575575327	204.7604778322	239.3067751530	281.4558928913	181.0188522237	360.3543552461	215.8082865687	219.1596551451	203.7388704034	282.5032776952	204.1781592611	368.5041764847	244.1488356646	254.2253866102	259.0069037512	259.3679415090	283.5643776767	305.9576248278	233.9115334551	258.7196943448	258.1682272555
ko00410|g__Acinetobacter.s__Acinetobacter_calcoaceticus	0.7515146948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9945644031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00410|g__Acinetobacter.s__Acinetobacter_oleivorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7836101631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00410|g__Acinetobacter.s__Acinetobacter_pittii	0.6923243527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00410|g__Bradyrhizobium.s__Bradyrhizobium_japonicum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.1303796667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00410|g__Bradyrhizobium.s__Bradyrhizobium_ottawaense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.8602423884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00410|g__Bradyrhizobium.s__Bradyrhizobium_shewense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2614628538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00410|g__Burkholderia.s__Burkholderia_cenocepacia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7573893748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00410|g__Burkholderia.s__Burkholderia_cepacia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2626050420	0	0	0	0	0	0	0.5477358685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00410|g__Burkholderia.s__Burkholderia_lata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0904486252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00410|g__Herbaspirillum.s__Herbaspirillum_hiltneri	0.7235890015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5841121495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00410|g__Klebsiella.s__Klebsiella_pneumoniae	0.5694153474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5364905688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00410|g__Leclercia.s__Leclercia_adecarboxylata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0884016973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00410|g__Lelliottia.s__Lelliottia_nimipressuralis	0	0	0	0	0	0	0	0	0	0.5363902028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00410|g__Luteibacter.s__Luteibacter_sp_UNCMF331Sha3_1	0.8081896552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3469827586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00410|g__Mesorhizobium.s__Mesorhizobium_loti	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6167763158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00410|g__Microbacterium.s__Microbacterium_testaceum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4955138008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00410|g__Nitrosospira.s__Nitrosospira_multiformis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7235890015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2713458755	0	0	0	0
ko00410|g__Pantoea.s__Pantoea_ananatis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2693965517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00410|g__Pantoea.s__Pantoea_vagans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5387931034	0.5120471289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00410|g__Paraburkholderia.s__Paraburkholderia_caledonica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7878151261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00410|g__Paraburkholderia.s__Paraburkholderia_caribensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3649635037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00410|g__Paraburkholderia.s__Paraburkholderia_sediminicola	0	0	0	0	0	0	1.3073052154	0	0	0	0	0	0	0	0	0	0	0	0.2626050420	0	0	0	0	0	0	0	0	0	0	0.2626050420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00410|g__Paraburkholderia.s__Paraburkholderia_terricola	0	0	0	0	0	0.6215883995	0	0	0	0	0	0	0	0.5252100840	0	0	0	0	0.5252100840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00410|g__Pseudomonas.s__Pseudomonas_fluorescens_group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0775862069	0
ko00410|g__Pseudomonas.s__Pseudomonas_umsongensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0877808989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00410|g__Rhizobium.s__Rhizobium_lusitanum	0	0	0	0	0.8626482924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00410|g__Rhodanobacter.s__Rhodanobacter_denitrificans	0	0	0	0	1.8878807643	1.4560934087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3852511836	0.8534490695	0	0	2.1175302370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3172772689	0	0	0
ko00410|g__Rhodococcus.s__Rhodococcus_enclensis	0	0	0	0	0	0	0	0.2097315436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00410|g__Rhodococcus.s__Rhodococcus_erythropolis	0	0	0	0	0	0	0	0.2097315436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00410|g__Rhodoplanes.s__Rhodoplanes_sp_Z2_YC6860	0	0	0	0	0	0	0	1.2079927063	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0309229109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00410|g__Stenotrophomonas.s__Stenotrophomonas_indicatrix	0.8081896552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00410|g__Stenotrophomonas.s__Stenotrophomonas_maltophilia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3469827586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00410|g__Streptomyces.s__Streptomyces_sp_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8305647841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00410|g__Streptomyces.s__Streptomyces_sp_TLI_235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9527439024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00410|g__Variovorax.s__Variovorax_paradoxus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9908520135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00410|unclassified	333.1966686882	295.0574028639	266.0885019633	296.0987514431	289.7918808986	319.6183428662	186.7724285692	362.7459798123	196.6430945610	280.8695418076	230.2247499878	297.0721081414	238.7389577728	272.8353449241	248.3690493826	224.4956831563	245.5501613198	277.6719534600	241.0442188320	295.1249453936	327.9576903870	317.3078766924	372.6387147251	388.3543719925	308.5385613407	358.6634090322	348.8624291063	298.2761763376	364.3723015187	338.9748581033	220.8168828595	238.4424792543	192.7855519580	235.7131846415	176.0423916498	216.3498037824	203.5500506512	192.9846812109	206.9230836097	209.7322438502	200.3704431033	230.2634613151	268.3414452114	177.0023614834	348.3254859422	205.2584676371	210.0688490918	189.3201758071	253.3718770814	192.4022945051	330.0828270040	220.7620125536	231.2514205582	238.2533793148	243.1127598083	263.9866692253	276.1062160036	211.7049187288	236.1452772462	239.7325803904
ko00430	442.2245154281	379.3735513863	331.9219059781	363.2752014997	360.6276135265	398.3756819692	266.0995519486	593.5801766511	215.3791432916	402.8314917621	281.8154586936	400.3899895437	363.5641993566	353.4123413988	321.7198335299	309.5230295663	324.9141404707	378.3441861100	331.4500813535	375.5684473806	585.0259944045	437.7225134237	483.9837468173	576.6169668619	401.2242786944	472.8716199353	446.8719594750	381.7838716841	461.1695649950	438.5959540111	293.0716061870	273.7503619647	232.8000770168	316.1034939362	220.2877620708	266.4940958550	265.4912406769	249.5162181552	255.4326678220	266.6648486989	229.7367114460	281.6437227940	337.7326477055	232.3108813520	434.6581538152	250.6741214144	254.3223372566	250.5134762290	294.9959042507	249.4367626258	409.4389083201	283.2583998941	306.0886682964	331.5019979322	305.2640200301	308.4919047905	328.8426846458	253.9066537054	305.0384299697	301.7183377225
ko00430|g__Acinetobacter.s__Acinetobacter_calcoaceticus	0	0	0	0	1.0231923602	0	0	0.8524279676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8526603001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00430|g__Acinetobacter.s__Acinetobacter_oleivorans	0	0	0	0	1.1937244202	0.3410641200	0	0.1705320600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1705320600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00430|g__Bradyrhizobium.s__Bradyrhizobium_diazoefficiens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0602523356	2.6750819828	1.7906216988	3.0499033417	2.7756240772	2.5120707530	0	0	0	0	0	0	0	0	0	0	0	0	0.6359747498	0	0	0	0	0	0	0	0	0	0	0	0	1.1375353595	0.8785245870	0	0.3342245989	2.0458113841	0	0	1.5518672316	0	0	0	0	0	0
ko00430|g__Bradyrhizobium.s__Bradyrhizobium_japonicum	8.6164919155	6.2311572689	5.0389236780	4.6674060242	0	4.0244148634	2.1341913634	6.6895560355	0.1671122995	0	1.1445848252	0	0.7959157354	4.0781455627	0.7924301281	3.9208787144	7.0226733842	1.2900987933	4.1500142330	4.9717990699	0	8.0066456799	9.7457670379	12.7367268221	4.2144549960	3.9885814409	4.3815403857	1.7373313900	3.7924381504	3.7242509434	0	1.1714332114	0	0	1.2723969221	0	1.1802747379	1.3257777873	0.4688624503	1.0028975080	1.4394643198	0.9109990350	1.2287632961	0.6688966203	1.9633660150	1.8243122221	1.1379827819	0.9377249007	3.3667156848	0.1671122995	0	2.3248217361	1.7743389757	1.6221239931	2.3342716299	0.9214876766	1.9479389692	1.3993572542	1.1451771687	0
ko00430|g__Bradyrhizobium.s__Bradyrhizobium_ottawaense	8.3871650529	7.9700274881	4.1325473496	6.6511531759	11.3333288638	5.6708788230	3.0708127068	9.8239274630	0.6684491979	8.1205256699	5.4554811995	0	7.4782712990	7.4451834354	5.0805808786	7.4813304261	7.6990297055	6.0097624386	7.6100604174	9.8390234749	10.8090667571	10.8265079778	8.7988344713	17.4313684279	10.7029824869	11.1469181296	6.7288858719	9.6092399262	11.5109180382	11.7239012761	3.4247346895	3.3518470887	0	3.3517261626	0.4688624503	1.2719494996	1.5843090938	3.2870805190	3.0661221826	0.5013368984	2.9745384740	4.7266198967	4.3862051758	1.4495961048	4.0958821635	2.3478803350	5.2891997474	1.3044239477	4.6095146769	1.4495961048	8.0355401710	4.2228486289	4.3532207956	2.5218676937	3.5941850015	4.6559683883	4.9332677538	4.9426073490	3.3736712916	0
ko00430|g__Bradyrhizobium.s__Bradyrhizobium_shewense	5.1511231068	4.2396368576	1.9602566745	1.8500818784	4.9080101660	3.1479751013	2.0462790094	5.4953237611	0.9943509383	3.6504482794	1.4387931861	0	1.4997566078	1.9728731455	0.9121924007	1.5639581468	2.2142913881	2.0229428496	1.1535944263	2.2357235948	4.8625442242	4.9765396685	3.1998237764	5.0284364434	3.0191004382	3.6344081303	3.2287725357	4.6353884120	2.9025285967	2.3943363125	2.3916870254	2.0237222369	0	1.6576361312	0.5605372121	1.0291310494	2.3513612059	1.5032441341	0.8785245870	1.0026737968	1.0293996624	1.5293777932	1.5467506710	0.1671122995	1.2450005201	1.0614284777	1.3989964815	1.1137631729	1.8487239357	0.6684491979	2.4479319863	1.9129953109	1.8754953554	1.5196158974	1.2127491859	1.1210744242	4.2614333791	2.4874908022	2.7094583787	0
ko00430|g__Bradyrhizobium.s__Bradyrhizobium_sp_S23321	0	0	0	0	0	0	0	2.8596458211	0	0	0	0	1.2589800426	0	0	0	0	0	0	0	0.5080771719	1.2630070235	2.3754460672	1.8706277235	1.5864695749	1.7780891311	2.1106792513	1.8008182751	2.3656284329	1.6906199323	0	0	0	0.7499708175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9212910193	1.2634526563	0.9224877838	0	0	1.1025377181	0.9353652624	0.8418555431	0
ko00430|g__Burkholderia.s__Burkholderia_cenocepacia	6.1870033282	0	0	2.2374733475	0	6.2858721388	3.1053989254	17.5045325718	1.6984149756	23.9117357845	0	0	0	0	0	0	0	0	0	0	0	2.8602570707	0	0	0	3.0576900289	0.0839489590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00430|g__Burkholderia.s__Burkholderia_cepacia	1.1250821891	0	0	0.4750673854	0	3.5444743935	1.3036536177	4.2725794399	0.7114281080	6.5536396945	0.5357142857	0	0	0	0	0	0	0	0	0	0	0.9462886804	0	0	0	0.8276297940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00430|g__Burkholderia.s__Burkholderia_lata	0	0	0	0	0	0	0	0	0	0	0.1785714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3571428571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00430|g__Burkholderia.s__Burkholderia_reimsis	0	0	0	0	0	0	0	0.7142857143	0	0	0.3571428571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5357142857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00430|g__Caballeronia.s__Caballeronia_turbans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4283166904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00430|g__Collimonas.s__Collimonas_sp_OK412	0	1.5040106952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00430|g__Delftia.s__Delftia_acidovorans	0	0	0	0	0.7173601148	0	0	0	0.7142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1783166904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00430|g__Delftia.s__Delftia_lacustris	0	0	0	0	0.3586800574	0	0	0	0.7142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00430|g__Delftia.s__Delftia_tsuruhatensis	0	0	0	0	0.1793400287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3568881190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00430|g__Enterobacter.s__Enterobacter_bugandensis	0	0.0784190715	0	0	0	0	0.3538530400	0	0.0784190715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00430|g__Enterobacter.s__Enterobacter_cloacae	0	0	0.3225031609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00430|g__Enterobacter.s__Enterobacter_kobei	0	0	0.1785714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1785714286	0	0	0	0	0	0	0	0	0	0	0.1785714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00430|g__Enterobacter.s__Enterobacter_mori	0	0	2.4386152271	0	0	0	0	6.9064627064	0	4.9346252764	0	0	0	0	0	0	0	0	1.4403228495	0	7.9071116286	0	0	0	8.4210256090	0.9836072559	0	0	0	2.5913342719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00430|g__Escherichia.s__Escherichia_coli	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0626252505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00430|g__Gemmatirosa.s__Gemmatirosa_kalamazoonesis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.1043330964	0	4.4970186418	0	0	0	0	0	0	0	0	0	3.2717678735	0	0	0	0	0
ko00430|g__Herbaspirillum.s__Herbaspirillum_aquaticum	1.9762231817	0	0	0	0	1.0107816712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.3263863813	0	0	4.8283326642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00430|g__Herbaspirillum.s__Herbaspirillum_frisingense	1.1002242822	0	0.3369272237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6268183992	0.6738544474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00430|g__Herbaspirillum.s__Herbaspirillum_hiltneri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6706767669	0	0	0.8355614973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
